eval_id,interaction_id,qa_score,customer_critical,business_critical,compliance_critical
QA-002098,INT-035913,0.99,0,0,0
QA-002099,INT-032116,0.0,0,1,0
QA-002100,INT-037447,0.92,0,0,0
QA-002101,INT-035914,0.0,1,0,0
QA-002102,INT-004641,0.91,0,0,0
QA-002103,INT-046487,0.93,0,0,0
QA-002104,INT-008466,0.9,0,0,0
QA-002105,INT-021310,0.96,0,0,0
QA-002106,INT-037840,1.0,0,0,0
QA-002107,INT-023598,0.88,0,0,0
QA-002108,INT-010999,0.96,0,0,0
QA-002109,INT-027071,0.0,1,0,0
QA-002110,INT-030823,1.0,0,0,0
QA-002111,INT-009484,0.85,0,0,0
QA-002112,INT-037136,0.91,0,0,0
QA-002113,INT-028438,0.96,0,0,0
QA-002114,INT-013001,0.82,0,0,0
QA-002115,INT-037839,0.99,0,0,0
QA-002116,INT-021309,0.98,0,0,0
QA-002117,INT-022057,0.97,0,0,0
QA-002118,INT-005624,1.0,0,0,0
QA-002119,INT-035873,0.78,0,0,0
QA-002120,INT-002371,1.0,0,0,0
QA-002121,INT-044365,0.93,0,0,0
QA-002122,INT-007028,0.0,1,0,0
QA-002123,INT-021696,0.98,0,0,0
QA-002124,INT-016609,0.91,0,0,0
QA-002125,INT-021697,0.0,1,0,0
QA-002126,INT-021538,0.0,1,0,0
QA-002127,INT-016506,0.93,0,0,0
QA-002128,INT-041047,0.99,0,0,0
QA-002129,INT-001586,0.69,0,0,0
QA-002130,INT-030539,0.98,0,0,0
QA-002131,INT-007307,0.91,0,0,0
QA-002132,INT-036863,1.0,0,0,0
QA-002133,INT-001589,0.84,0,0,0
QA-002134,INT-029929,0.99,0,0,0
QA-002135,INT-007758,0.92,0,0,0
QA-002136,INT-007757,0.89,0,0,0
QA-002137,INT-003609,0.97,0,0,0
QA-002138,INT-029933,1.0,0,0,0
QA-002139,INT-015035,1.0,0,0,0
QA-002140,INT-009529,1.0,0,0,0
QA-002141,INT-046822,0.96,0,0,0
QA-002142,INT-006727,0.97,0,0,0
QA-002143,INT-035209,0.0,0,1,0
QA-002144,INT-036122,0.98,0,0,0
QA-002145,INT-038930,1.0,0,0,0
QA-002146,INT-015034,0.86,0,0,0
QA-002147,INT-031589,1.0,0,0,0
QA-002148,INT-029219,0.0,0,1,0
QA-002149,INT-044259,1.0,0,0,0
QA-002150,INT-019291,0.97,0,0,0
QA-002151,INT-029943,1.0,0,0,0
QA-002152,INT-022676,0.89,0,0,0
QA-002153,INT-019541,0.0,1,0,0
QA-002154,INT-019544,0.95,0,0,0
QA-002155,INT-005323,0.91,0,0,0
QA-002156,INT-019131,0.0,0,0,1
QA-002157,INT-000390,0.95,0,0,0
QA-002158,INT-011764,0.91,0,0,0
QA-002159,INT-012616,0.95,0,0,0
QA-002160,INT-044423,1.0,0,0,0
QA-002161,INT-037967,0.0,1,0,0
QA-002162,INT-014567,0.99,0,0,0
QA-002163,INT-028225,1.0,0,0,0
QA-002164,INT-004583,0.97,0,0,0
QA-002165,INT-028071,0.85,0,0,0
QA-002166,INT-035409,0.91,0,0,0
QA-002167,INT-042474,0.98,0,0,0
QA-002168,INT-035288,0.98,0,0,0
QA-002169,INT-008705,0.9,0,0,0
QA-002170,INT-009521,0.87,0,0,0
QA-002171,INT-008685,0.0,0,1,0
QA-002172,INT-018970,0.92,0,0,0
QA-002173,INT-014906,1.0,0,0,0
QA-002174,INT-018969,0.97,0,0,0
QA-002175,INT-044012,0.87,0,0,0
QA-002176,INT-014131,0.0,0,1,0
QA-002177,INT-001364,1.0,0,0,0
QA-002178,INT-014910,0.85,0,0,0
QA-002179,INT-009522,1.0,0,0,0
QA-002180,INT-001361,0.0,1,0,0
QA-002181,INT-029110,0.87,0,0,0
QA-002182,INT-014909,1.0,0,0,0
QA-002183,INT-038791,0.0,1,0,0
QA-002184,INT-045307,0.87,0,0,0
QA-002185,INT-043362,1.0,0,0,0
QA-002186,INT-009130,0.94,0,0,0
QA-002187,INT-010912,0.91,0,0,0
QA-002188,INT-019013,1.0,0,0,0
QA-002189,INT-030789,0.96,0,0,0
QA-002190,INT-043886,1.0,0,0,0
QA-002191,INT-001124,0.82,0,0,0
QA-002192,INT-003279,1.0,0,0,0
QA-002193,INT-035739,0.87,0,0,0
QA-002194,INT-000054,0.91,0,0,0
QA-002195,INT-017802,0.81,0,0,0
QA-002196,INT-043887,0.92,0,0,0
QA-002197,INT-046720,1.0,0,0,0
QA-002198,INT-013743,1.0,0,0,0
QA-002199,INT-011623,0.87,0,0,0
QA-002200,INT-037868,1.0,0,0,0
QA-002201,INT-016184,1.0,0,0,0
QA-002202,INT-045426,0.89,0,0,0
QA-002203,INT-013742,0.81,0,0,0
QA-002204,INT-037896,0.96,0,0,0
QA-002205,INT-005224,1.0,0,0,0
QA-002206,INT-006828,0.91,0,0,0
QA-002207,INT-027340,0.93,0,0,0
QA-002208,INT-020014,0.83,0,0,0
QA-002209,INT-044323,0.93,0,0,0
QA-002210,INT-045745,0.92,0,0,0
QA-002211,INT-018668,0.96,0,0,0
QA-002212,INT-007176,1.0,0,0,0
QA-002213,INT-020177,0.0,0,1,1
QA-002214,INT-029503,0.97,0,0,0
QA-002215,INT-000364,0.89,0,0,0
QA-002216,INT-000032,1.0,0,0,0
QA-002217,INT-007179,1.0,0,0,0
QA-002218,INT-036624,0.89,0,0,0
QA-002219,INT-043450,0.88,0,0,0
QA-002220,INT-013384,1.0,0,0,0
QA-002221,INT-006265,1.0,0,0,0
QA-002222,INT-000201,0.91,0,0,0
QA-002223,INT-030766,0.78,0,0,0
QA-002224,INT-024486,0.9,0,0,0
QA-002225,INT-036698,1.0,0,0,0
QA-002226,INT-026177,1.0,0,0,0
QA-002227,INT-014837,0.91,0,0,0
QA-002228,INT-019695,0.95,0,0,0
QA-002229,INT-011391,0.0,0,0,1
QA-002230,INT-011387,0.89,0,0,0
QA-002231,INT-033961,0.97,0,0,0
QA-002232,INT-004820,0.91,0,0,0
QA-002233,INT-004822,0.95,0,0,0
QA-002234,INT-000929,1.0,0,0,0
QA-002235,INT-000074,1.0,0,0,0
QA-002236,INT-014219,1.0,0,0,0
QA-002237,INT-014674,0.0,0,1,0
QA-002238,INT-014673,0.9,0,0,0
QA-002239,INT-003818,1.0,0,0,0
QA-002240,INT-014836,0.81,0,0,0
QA-002241,INT-041688,0.96,0,0,0
QA-002242,INT-006478,0.87,0,0,0
QA-002243,INT-024296,0.95,0,0,0
QA-002244,INT-011385,1.0,0,0,0
QA-002245,INT-001265,1.0,0,0,0
QA-002246,INT-002308,0.97,0,0,0
QA-002247,INT-034090,0.89,0,0,0
QA-002248,INT-027671,0.92,0,0,0
QA-002249,INT-036427,1.0,0,0,0
QA-002250,INT-024393,0.88,0,0,0
QA-002251,INT-022405,1.0,0,0,0
QA-002252,INT-046800,1.0,0,0,0
QA-002253,INT-041268,0.97,0,0,0
QA-002254,INT-022399,0.91,0,0,0
QA-002255,INT-004904,0.95,0,0,0
QA-002256,INT-004900,0.0,0,1,0
QA-002257,INT-018415,1.0,0,0,0
QA-002258,INT-026536,0.88,0,0,0
QA-002259,INT-030510,0.0,1,0,0
QA-002260,INT-030511,0.85,0,0,0
QA-002261,INT-027672,0.95,0,0,0
QA-002262,INT-017377,0.0,1,0,0
QA-002263,INT-003491,0.84,0,0,0
QA-002264,INT-027670,1.0,0,0,0
QA-002265,INT-020781,0.97,0,0,0
QA-002266,INT-038730,1.0,0,0,0
QA-002267,INT-046746,0.97,0,0,0
QA-002268,INT-023807,0.98,0,0,0
QA-002269,INT-031816,0.84,0,0,0
QA-002270,INT-008158,0.91,0,0,0
QA-002271,INT-003395,0.96,0,0,0
QA-002272,INT-038368,0.85,0,0,0
QA-002273,INT-041490,0.86,0,0,0
QA-002274,INT-007629,0.0,0,0,1
QA-002275,INT-016661,0.85,0,0,0
QA-002276,INT-018519,0.0,0,1,0
QA-002277,INT-031830,0.9,0,0,0
QA-002278,INT-030827,1.0,0,0,0
QA-002279,INT-041491,0.99,0,0,0
QA-002280,INT-043677,1.0,0,0,0
QA-002281,INT-035359,0.88,0,0,0
QA-002282,INT-031854,0.0,0,1,0
QA-002283,INT-044225,0.85,0,0,0
QA-002284,INT-001064,0.0,1,0,0
QA-002285,INT-018517,0.94,0,0,0
QA-002286,INT-030828,0.92,0,0,0
QA-002287,INT-040095,1.0,0,0,0
QA-002288,INT-005751,0.93,0,0,0
QA-002289,INT-036775,0.0,1,0,0
QA-002290,INT-046723,1.0,0,0,0
QA-002291,INT-035451,0.97,0,0,0
QA-002292,INT-023863,0.94,0,0,0
QA-002293,INT-001051,0.89,0,0,0
QA-002294,INT-044950,0.93,0,0,0
QA-002295,INT-000216,0.0,0,1,0
QA-002296,INT-000218,0.0,1,0,0
QA-002297,INT-046500,0.9,0,0,0
QA-002298,INT-010223,0.0,1,0,0
QA-002299,INT-045486,0.81,0,0,0
QA-002300,INT-024868,1.0,0,0,0
QA-002301,INT-029706,0.92,0,0,0
QA-002302,INT-045487,1.0,0,0,0
QA-002303,INT-009275,0.96,0,0,0
QA-002304,INT-014664,0.88,0,0,0
QA-002305,INT-046280,0.0,1,0,0
QA-002306,INT-023631,0.83,0,0,0
QA-002307,INT-033059,0.87,0,0,0
QA-002308,INT-011641,0.76,0,0,0
QA-002309,INT-045636,0.92,0,0,0
QA-002310,INT-028428,0.85,0,0,0
QA-002311,INT-025024,0.88,0,0,0
QA-002312,INT-045634,0.95,0,0,0
QA-002313,INT-022428,0.91,0,0,0
QA-002314,INT-011053,1.0,0,0,0
QA-002315,INT-033659,0.91,0,0,0
QA-002316,INT-011906,1.0,0,0,0
QA-002317,INT-031875,0.99,0,0,0
QA-002318,INT-029344,0.97,0,0,0
QA-002319,INT-004550,1.0,0,0,0
QA-002320,INT-027194,0.86,0,0,0
QA-002321,INT-025983,0.85,0,0,0
QA-002322,INT-024750,0.73,0,0,0
QA-002323,INT-015368,0.96,0,0,0
QA-002324,INT-012099,0.95,0,0,0
QA-002325,INT-018483,0.94,0,0,0
QA-002326,INT-018484,1.0,0,0,0
QA-002327,INT-029142,0.98,0,0,0
QA-002328,INT-046284,0.96,0,0,0
QA-002329,INT-024683,0.99,0,0,0
QA-002330,INT-017988,1.0,0,0,0
QA-002331,INT-015773,0.0,0,1,0
QA-002332,INT-020087,0.93,0,0,0
QA-002333,INT-028453,0.0,1,0,0
QA-002334,INT-017987,0.94,0,0,0
QA-002335,INT-036637,1.0,0,0,0
QA-002336,INT-006442,0.93,0,0,0
QA-002337,INT-017308,0.84,0,0,0
QA-002338,INT-046704,0.98,0,0,0
QA-002339,INT-023748,0.87,0,0,0
QA-002340,INT-031018,0.96,0,0,0
QA-002341,INT-019696,0.99,0,0,0
QA-002342,INT-036641,0.83,0,0,0
QA-002343,INT-027268,0.96,0,0,0
QA-002344,INT-024010,0.89,0,0,0
QA-002345,INT-011362,0.93,0,0,0
QA-002346,INT-014446,0.97,0,0,0
QA-002347,INT-003653,0.0,0,1,0
QA-002348,INT-024717,0.82,0,0,0
QA-002349,INT-004592,0.96,0,0,0
QA-002350,INT-006850,0.96,0,0,0
QA-002351,INT-031392,1.0,0,0,0
QA-002352,INT-026021,0.91,0,0,0
QA-002353,INT-036704,0.96,0,0,0
QA-002354,INT-013541,0.98,0,0,0
QA-002355,INT-034968,0.96,0,0,0
QA-002356,INT-009760,0.9,0,0,0
QA-002357,INT-034378,0.83,0,0,0
QA-002358,INT-007616,1.0,0,0,0
QA-002359,INT-031393,0.89,0,0,0
QA-002360,INT-008583,0.95,0,0,0
QA-002361,INT-028891,0.88,0,0,0
QA-002362,INT-021430,0.98,0,0,0
QA-002363,INT-000779,1.0,0,0,0
QA-002364,INT-024211,0.96,0,0,0
QA-002365,INT-032680,0.98,0,0,0
QA-002366,INT-014658,0.94,0,0,0
QA-002367,INT-046717,1.0,0,0,0
QA-002368,INT-039520,0.0,1,0,0
QA-002369,INT-000780,0.77,0,0,0
QA-002370,INT-001489,0.97,0,0,0
QA-002371,INT-002041,0.0,0,0,1
QA-002372,INT-004716,1.0,0,0,0
QA-002373,INT-011726,0.92,0,0,0
QA-002374,INT-045145,0.93,0,0,0
QA-002375,INT-019239,0.92,0,0,0
QA-002376,INT-045537,1.0,0,0,0
QA-002377,INT-024881,0.9,0,0,0
QA-002378,INT-031840,0.0,1,0,0
QA-002379,INT-027406,1.0,0,0,0
QA-002380,INT-010026,0.96,0,0,0
QA-002381,INT-010203,0.0,1,0,0
QA-002382,INT-000468,0.9,0,0,0
QA-002383,INT-027407,0.83,0,0,0
QA-002384,INT-013108,0.89,0,0,0
QA-002385,INT-021904,0.9,0,0,0
QA-002386,INT-033922,0.0,0,1,0
QA-002387,INT-044362,0.84,0,0,0
QA-002388,INT-005846,0.99,0,0,0
QA-002389,INT-005107,0.92,0,0,0
QA-002390,INT-043132,0.82,0,0,0
QA-002391,INT-029287,1.0,0,0,0
QA-002392,INT-007755,1.0,0,0,0
QA-002393,INT-012833,0.92,0,0,0
QA-002394,INT-031141,0.96,0,0,0
QA-002395,INT-005105,0.0,0,0,1
QA-002396,INT-040388,0.0,0,1,0
QA-002397,INT-001090,0.88,0,0,0
QA-002398,INT-043133,0.0,1,0,0
QA-002399,INT-007752,1.0,0,0,0
QA-002400,INT-043281,1.0,0,0,0
QA-002401,INT-034218,0.95,0,0,0
QA-002402,INT-019097,0.93,0,0,0
QA-002403,INT-033019,0.0,0,1,1
QA-002404,INT-023087,0.87,0,0,0
QA-002405,INT-033018,0.98,0,0,0
QA-002406,INT-045777,0.0,1,0,0
QA-002407,INT-023379,0.95,0,0,0
QA-002408,INT-033020,0.96,0,0,0
QA-002409,INT-044050,0.96,0,0,0
QA-002410,INT-027769,1.0,0,0,0
QA-002411,INT-038922,0.84,0,0,0
QA-002412,INT-031584,0.96,0,0,0
QA-002413,INT-027772,0.82,0,0,0
QA-002414,INT-030338,0.94,0,0,0
QA-002415,INT-018270,0.95,0,0,0
QA-002416,INT-023760,0.98,0,0,0
QA-002417,INT-029022,0.94,0,0,0
QA-002418,INT-020656,0.88,0,0,0
QA-002419,INT-027447,0.94,0,0,0
QA-002420,INT-030360,0.92,0,0,0
QA-002421,INT-034542,0.98,0,0,0
QA-002422,INT-003904,0.0,0,1,0
QA-002423,INT-034541,1.0,0,0,0
QA-002424,INT-009153,0.81,0,0,0
QA-002425,INT-006899,0.85,0,0,0
QA-002426,INT-009582,0.98,0,0,0
QA-002427,INT-011742,0.93,0,0,0
QA-002428,INT-038006,0.98,0,0,0
QA-002429,INT-030915,0.83,0,0,0
QA-002430,INT-005425,0.91,0,0,0
QA-002431,INT-017274,0.92,0,0,0
QA-002432,INT-030917,0.99,0,0,0
QA-002433,INT-040521,0.93,0,0,0
QA-002434,INT-026019,0.83,0,0,0
QA-002435,INT-011754,1.0,0,0,0
QA-002436,INT-014527,0.96,0,0,0
QA-002437,INT-040520,1.0,0,0,0
QA-002438,INT-033711,0.0,1,0,0
QA-002439,INT-008874,0.0,1,0,0
QA-002440,INT-021513,0.89,0,0,0
QA-002441,INT-038377,1.0,0,0,0
QA-002442,INT-028961,0.0,1,0,0
QA-002443,INT-014097,0.98,0,0,0
QA-002444,INT-002361,0.92,0,0,0
QA-002445,INT-025535,0.97,0,0,0
QA-002446,INT-041685,0.94,0,0,0
QA-002447,INT-031894,0.0,1,0,0
QA-002448,INT-001321,1.0,0,0,0
QA-002449,INT-032883,0.96,0,0,0
QA-002450,INT-014099,0.9,0,0,0
QA-002451,INT-037516,1.0,0,0,0
QA-002452,INT-021895,0.8,0,0,0
QA-002453,INT-031897,0.84,0,0,0
QA-002454,INT-001319,0.87,0,0,0
QA-002455,INT-031262,0.95,0,0,0
QA-002456,INT-012713,1.0,0,0,0
QA-002457,INT-012714,0.94,0,0,0
QA-002458,INT-029154,0.0,1,0,0
QA-002459,INT-031895,0.84,0,0,0
QA-002460,INT-011209,0.96,0,0,0
QA-002461,INT-034107,1.0,0,0,0
QA-002462,INT-009966,0.84,0,0,0
QA-002463,INT-034735,1.0,0,0,0
QA-002464,INT-022928,0.0,1,0,0
QA-002465,INT-034041,0.95,0,0,0
QA-002466,INT-008025,0.9,0,0,0
QA-002467,INT-042351,0.85,0,0,0
QA-002468,INT-001389,0.76,0,0,0
QA-002469,INT-023862,0.89,0,0,0
QA-002470,INT-014832,0.96,0,0,0
QA-002471,INT-028206,1.0,0,0,0
QA-002472,INT-004866,0.9,0,0,0
QA-002473,INT-020615,0.9,0,0,0
QA-002474,INT-014829,0.96,0,0,0
QA-002475,INT-009752,0.98,0,0,0
QA-002476,INT-028465,0.89,0,0,0
QA-002477,INT-035085,0.0,1,0,0
QA-002478,INT-022933,0.9,0,0,0
QA-002479,INT-023399,0.82,0,0,0
QA-002480,INT-020547,0.88,0,0,0
QA-002481,INT-028733,0.87,0,0,0
QA-002482,INT-018102,0.93,0,0,0
QA-002483,INT-037767,0.95,0,0,0
QA-002484,INT-023398,0.87,0,0,0
QA-002485,INT-035081,0.93,0,0,0
QA-002486,INT-003810,0.95,0,0,0
QA-002487,INT-023785,0.87,0,0,0
QA-002488,INT-000914,0.95,0,0,0
QA-002489,INT-030743,0.92,0,0,0
QA-002490,INT-013832,0.96,0,0,0
QA-002491,INT-000088,1.0,0,0,0
QA-002492,INT-018792,0.93,0,0,0
QA-002493,INT-018178,0.86,0,0,0
QA-002494,INT-013935,0.97,0,0,0
QA-002495,INT-001011,0.81,0,0,0
QA-002496,INT-009375,0.94,0,0,0
QA-002497,INT-024828,0.89,0,0,0
QA-002498,INT-035287,0.84,0,0,0
QA-002499,INT-041894,0.0,1,0,0
QA-002500,INT-041891,0.84,0,0,0
QA-002501,INT-001945,0.0,0,1,0
QA-002502,INT-001813,0.93,0,0,0
QA-002503,INT-010505,0.99,0,0,0
QA-002504,INT-010343,0.95,0,0,0
QA-002505,INT-017504,0.97,0,0,0
QA-002506,INT-001535,1.0,0,0,0
QA-002507,INT-002082,0.95,0,0,0
QA-002508,INT-012391,0.92,0,0,0
QA-002509,INT-046850,1.0,0,0,0
QA-002510,INT-009980,1.0,0,0,0
QA-002511,INT-030608,0.92,0,0,0
QA-002512,INT-009976,1.0,0,0,0
QA-002513,INT-009978,0.96,0,0,0
QA-002514,INT-039767,0.93,0,0,0
QA-002515,INT-024913,0.99,0,0,0
QA-002516,INT-037649,1.0,0,0,0
QA-002517,INT-017498,0.86,0,0,0
QA-002518,INT-027351,0.9,0,0,0
QA-002519,INT-032360,0.79,0,0,0
QA-002520,INT-032072,1.0,0,0,0
QA-002521,INT-021089,0.86,0,0,0
QA-002522,INT-012597,0.82,0,0,0
QA-002523,INT-022083,0.91,0,0,0
QA-002524,INT-045457,0.95,0,0,0
QA-002525,INT-013939,0.93,0,0,0
QA-002526,INT-032382,0.81,0,0,0
QA-002527,INT-008954,0.96,0,0,0
QA-002528,INT-012839,0.97,0,0,0
QA-002529,INT-038143,0.91,0,0,0
QA-002530,INT-023170,0.98,0,0,0
QA-002531,INT-041791,0.93,0,0,0
QA-002532,INT-037570,0.88,0,0,0
QA-002533,INT-037569,1.0,0,0,0
QA-002534,INT-011256,1.0,0,0,0
QA-002535,INT-023172,0.86,0,0,0
QA-002536,INT-028487,0.92,0,0,0
QA-002537,INT-034178,0.94,0,0,0
QA-002538,INT-032927,0.97,0,0,0
QA-002539,INT-024987,0.0,0,0,1
QA-002540,INT-011345,0.99,0,0,0
QA-002541,INT-042983,1.0,0,0,0
QA-002542,INT-016272,0.95,0,0,0
QA-002543,INT-043715,0.88,0,0,0
QA-002544,INT-043717,0.0,1,0,0
QA-002545,INT-025465,0.99,0,0,0
QA-002546,INT-012022,0.0,0,0,1
QA-002547,INT-025715,0.0,1,0,0
QA-002548,INT-043416,0.91,0,0,0
QA-002549,INT-023436,0.0,1,0,0
QA-002550,INT-015376,1.0,0,0,0
QA-002551,INT-043415,0.91,0,0,0
QA-002552,INT-030996,0.9,0,0,0
QA-002553,INT-046662,1.0,0,0,0
QA-002554,INT-027441,0.94,0,0,0
QA-002555,INT-020183,1.0,0,0,0
QA-002556,INT-031507,0.92,0,0,0
QA-002557,INT-025717,0.0,1,0,0
QA-002558,INT-005313,0.95,0,0,0
QA-002559,INT-020342,0.81,0,0,0
QA-002560,INT-038581,1.0,0,0,0
QA-002561,INT-014602,1.0,0,0,0
QA-002562,INT-005221,1.0,0,0,0
QA-002563,INT-011659,0.0,1,0,0
QA-002564,INT-037441,1.0,0,0,0
QA-002565,INT-041694,0.92,0,0,0
QA-002566,INT-015660,1.0,0,0,0
QA-002567,INT-016230,0.0,0,1,0
QA-002568,INT-022406,1.0,0,0,0
QA-002569,INT-029703,0.0,1,0,1
QA-002570,INT-044183,0.89,0,0,0
QA-002571,INT-034738,0.87,0,0,0
QA-002572,INT-041695,0.0,1,0,0
QA-002573,INT-032852,1.0,0,0,0
QA-002574,INT-001141,0.99,0,0,0
QA-002575,INT-022895,1.0,0,0,0
QA-002576,INT-028079,0.9,0,0,0
QA-002577,INT-035736,1.0,0,0,0
QA-002578,INT-033290,0.99,0,0,0
QA-002579,INT-041112,0.0,1,0,0
QA-002580,INT-033754,0.85,0,0,0
QA-002581,INT-027239,1.0,0,0,0
QA-002582,INT-043589,0.92,0,0,0
QA-002583,INT-024415,1.0,0,0,0
QA-002584,INT-027240,0.99,0,0,0
QA-002585,INT-027626,1.0,0,0,0
QA-002586,INT-027238,0.88,0,0,0
QA-002587,INT-019007,0.0,1,0,0
QA-002588,INT-045929,0.0,0,0,1
QA-002589,INT-026482,1.0,0,0,0
QA-002590,INT-045502,1.0,0,0,0
QA-002591,INT-022833,1.0,0,0,0
QA-002592,INT-020850,0.98,0,0,0
QA-002593,INT-019163,1.0,0,0,0
QA-002594,INT-016225,0.86,0,0,0
QA-002595,INT-029705,0.96,0,0,0
QA-002596,INT-042497,0.97,0,0,0
QA-002597,INT-024714,1.0,0,0,0
QA-002598,INT-014772,0.99,0,0,0
QA-002599,INT-030413,0.95,0,0,0
QA-002600,INT-045006,1.0,0,0,0
QA-002601,INT-004229,0.91,0,0,0
QA-002602,INT-003113,0.0,1,0,0
QA-002603,INT-017520,0.83,0,0,0
QA-002604,INT-046886,0.98,0,0,0
QA-002605,INT-030412,0.97,0,0,0
QA-002606,INT-041195,1.0,0,0,0
QA-002607,INT-014768,0.91,0,0,0
QA-002608,INT-036973,0.94,0,0,0
QA-002609,INT-025145,0.97,0,0,0
QA-002610,INT-007401,0.97,0,0,0
QA-002611,INT-012138,0.82,0,0,0
QA-002612,INT-025594,0.84,0,0,0
QA-002613,INT-007146,0.96,0,0,0
QA-002614,INT-017282,0.97,0,0,0
QA-002615,INT-016904,1.0,0,0,0
QA-002616,INT-044911,0.94,0,0,0
QA-002617,INT-010322,1.0,0,0,0
QA-002618,INT-010321,0.86,0,0,0
QA-002619,INT-045163,0.93,0,0,0
QA-002620,INT-040355,1.0,0,0,0
QA-002621,INT-040771,1.0,0,0,0
QA-002622,INT-044912,0.9,0,0,0
QA-002623,INT-026455,1.0,0,0,0
QA-002624,INT-012835,0.94,0,0,0
QA-002625,INT-041067,1.0,0,0,0
QA-002626,INT-017640,0.91,0,0,0
QA-002627,INT-017294,0.94,0,0,0
QA-002628,INT-020306,0.93,0,0,0
QA-002629,INT-042220,0.99,0,0,0
QA-002630,INT-022600,0.85,0,0,0
QA-002631,INT-022599,0.95,0,0,0
QA-002632,INT-036310,1.0,0,0,0
QA-002633,INT-011924,1.0,0,0,0
QA-002634,INT-009890,1.0,0,0,0
QA-002635,INT-038305,0.89,0,0,0
QA-002636,INT-028958,0.97,0,0,0
QA-002637,INT-025737,0.98,0,0,0
QA-002638,INT-042420,0.0,0,1,0
QA-002639,INT-018400,0.88,0,0,0
QA-002640,INT-046847,0.98,0,0,0
QA-002641,INT-000422,0.98,0,0,0
QA-002642,INT-028959,0.96,0,0,0
QA-002643,INT-017726,0.0,1,0,0
QA-002644,INT-045080,0.98,0,0,0
QA-002645,INT-034644,1.0,0,0,0
QA-002646,INT-041136,0.88,0,0,0
QA-002647,INT-010031,0.94,0,0,0
QA-002648,INT-007187,0.96,0,0,0
QA-002649,INT-017154,1.0,0,0,0
QA-002650,INT-035266,1.0,0,0,0
QA-002651,INT-027053,1.0,0,0,0
QA-002652,INT-009257,1.0,0,0,0
QA-002653,INT-038632,0.98,0,0,0
QA-002654,INT-008070,0.0,0,0,1
QA-002655,INT-030706,1.0,0,0,0
QA-002656,INT-024289,0.87,0,0,0
QA-002657,INT-002564,0.89,0,0,0
QA-002658,INT-016530,0.94,0,0,0
QA-002659,INT-008472,1.0,0,0,0
QA-002660,INT-016533,0.93,0,0,0
QA-002661,INT-022518,0.0,0,1,0
QA-002662,INT-037942,1.0,0,0,0
QA-002663,INT-010653,0.95,0,0,0
QA-002664,INT-025670,0.94,0,0,0
QA-002665,INT-032451,0.82,0,0,0
QA-002666,INT-038805,0.0,1,0,0
QA-002667,INT-008163,0.94,0,0,0
QA-002668,INT-015518,1.0,0,0,0
QA-002669,INT-031405,0.9,0,0,0
QA-002670,INT-011457,1.0,0,0,0
QA-002671,INT-034886,1.0,0,0,0
QA-002672,INT-022498,0.92,0,0,0
QA-002673,INT-040612,0.0,1,0,0
QA-002674,INT-021169,0.0,0,0,1
QA-002675,INT-037245,1.0,0,0,0
QA-002676,INT-033930,0.91,0,0,0
QA-002677,INT-030590,0.0,1,0,0
QA-002678,INT-004004,1.0,0,0,0
QA-002679,INT-022499,0.98,0,0,0
QA-002680,INT-018391,0.96,0,0,0
QA-002681,INT-026323,0.92,0,0,0
QA-002682,INT-009132,0.0,1,0,0
QA-002683,INT-021170,0.97,0,0,0
QA-002684,INT-021173,0.0,0,1,0
QA-002685,INT-034828,0.98,0,0,0
QA-002686,INT-016014,0.93,0,0,0
QA-002687,INT-043143,0.82,0,0,0
QA-002688,INT-036711,0.96,0,0,0
QA-002689,INT-022724,0.0,0,0,1
QA-002690,INT-032270,0.0,1,0,0
QA-002691,INT-016015,0.79,0,0,0
QA-002692,INT-011905,0.86,0,0,0
QA-002693,INT-006523,1.0,0,0,0
QA-002694,INT-041612,0.9,0,0,0
QA-002695,INT-043444,0.83,0,0,0
QA-002696,INT-010102,0.96,0,0,0
QA-002697,INT-020908,0.85,0,0,0
QA-002698,INT-037233,1.0,0,0,0
QA-002699,INT-029049,0.97,0,0,0
QA-002700,INT-010103,0.85,0,0,0
QA-002701,INT-031438,0.83,0,0,0
QA-002702,INT-012344,0.97,0,0,0
QA-002703,INT-024342,0.99,0,0,0
QA-002704,INT-022027,0.98,0,0,0
QA-002705,INT-022031,0.91,0,0,0
QA-002706,INT-001292,0.9,0,0,0
QA-002707,INT-014269,0.0,1,0,0
QA-002708,INT-015420,0.96,0,0,0
QA-002709,INT-001293,1.0,0,0,0
QA-002710,INT-009946,0.86,0,0,0
QA-002711,INT-014272,1.0,0,0,0
QA-002712,INT-033083,0.92,0,0,0
QA-002713,INT-039291,0.95,0,0,0
QA-002714,INT-036443,0.97,0,0,0
QA-002715,INT-023486,0.97,0,0,0
QA-002716,INT-027736,0.94,0,0,0
QA-002717,INT-033150,0.88,0,0,0
QA-002718,INT-005604,0.0,0,0,1
QA-002719,INT-033151,0.89,0,0,0
QA-002720,INT-016017,0.96,0,0,0
QA-002721,INT-014914,0.89,0,0,0
QA-002722,INT-030436,0.92,0,0,0
QA-002723,INT-021841,0.96,0,0,0
QA-002724,INT-004584,0.91,0,0,0
QA-002725,INT-040310,1.0,0,0,0
QA-002726,INT-042174,0.0,1,0,0
QA-002727,INT-010215,0.0,0,0,1
QA-002728,INT-026542,0.98,0,0,0
QA-002729,INT-037810,0.99,0,0,0
QA-002730,INT-007825,0.91,0,0,0
QA-002731,INT-043505,0.84,0,0,0
