ticket_id,origin,symptom_cat,symptom,status,product,ticket_owner,language,fcr,escalated,ticket_created,ticket_closed,last_interaction_time,resolution_after_last_interaction_hours,lifecycle_hours
TKT-06749,phone,finance,unsuccessful payment,closed,on-ear_headphones,11,french,0,0,2025-02-21 05:01:02,2025-02-23 23:35:20.000,2025-02-21 20:05:20.000,51.5,66.57166666666667
TKT-06750,chat,product,product consulting / information,closed,eardrop_headphones,10,english,1,0,2024-07-20 09:47:56,2024-07-21 19:49:52.000,2024-07-20 10:49:52.000,33.0,34.032222222222224
TKT-06751,phone,rma,return,closed,eardrop_headphones,4,german,0,0,2024-08-20 16:47:18,2024-08-25 05:12:50.600,2024-08-20 09:42:50.600,115.5,108.42572222222222
TKT-06752,chat,finance,payment details,closed,amplifier,12,french,0,0,2023-09-22 21:17:01,2023-09-25 23:04:48.600,2023-09-23 10:04:48.600,61.0,73.79655555555554
TKT-06753,phone,troubleshooting,sound resolution,closed,speaker_20wt,3,german,1,0,2025-05-07 08:26:58,2025-05-08 13:04:14.800,2025-05-07 09:04:14.800,28.0,28.621333333333332
TKT-06754,email,product,product consulting / information,closed,speaker_flagship,5,german,1,0,2025-01-22 16:15:42,2025-01-23 05:39:19.600,2025-01-22 09:39:19.600,20.0,13.393777777777778
TKT-06755,chat,logistics,status of the order,closed,eardrop_headphones,5,english,1,0,2025-05-06 01:51:04,2025-05-08 08:15:44.600,2025-05-06 09:45:44.600,46.5,54.41127777777778
TKT-06756,phone,troubleshooting,firmware,closed,eardrop_headphones,5,german,0,0,2024-08-08 03:51:18,2024-08-10 00:12:57.600,2024-08-08 18:12:57.600,30.0,44.361000000000004
TKT-06757,chat,troubleshooting,power supply,closed,eardrop_headphones,12,german,1,0,2025-03-08 13:09:17,2025-03-10 13:33:48.400,2025-03-08 10:03:48.400,51.5,48.408722222222224
TKT-06758,email,rma,replacement,closed,eardrop_headphones,8,english,0,0,2024-10-01 12:32:26,2024-10-04 14:36:58.600,2024-10-01 21:36:58.600,65.0,74.07572222222221
TKT-06759,email,product,product consulting / information,closed,amplifier,2,german,1,0,2024-08-09 05:03:58,2024-08-11 04:44:09.400,2024-08-09 19:14:09.400,33.5,47.66983333333333
TKT-06760,phone,troubleshooting,power supply,closed,speaker_20wt,1,french,1,0,2023-09-20 15:17:31,2023-09-22 18:30:41.400,2023-09-20 20:00:41.400,46.5,51.21955555555555
TKT-06761,phone,product,product consulting / information,closed,speaker_flagship,6,english,1,0,2024-09-18 23:21:41,2024-09-19 05:51:41.000,2024-09-18 09:26:15.200,6.5,6.5
TKT-06762,phone,troubleshooting,power supply,open,speaker_20wt,9,french,1,0,2024-03-21 04:41:33,,,,
TKT-06763,phone,troubleshooting,power supply,closed,eardrop_headphones,2,german,1,0,2024-05-14 16:23:04,2024-05-16 18:51:25.600,2024-05-14 19:51:25.600,47.0,50.47266666666667
TKT-06764,email,complaint,product complaint,open,on-ear_headphones,2,german,0,0,2025-08-13 08:57:18,,,,
TKT-06765,chat,logistics,status of the order,closed,eardrop_headphones,12,german,0,0,2023-11-20 17:07:31,2023-11-23 11:06:34.400,2023-11-20 19:36:34.400,63.5,65.98427777777778
TKT-06766,chat,logistics,status of the order,closed,eardrop_headphones,4,english,0,0,2025-04-23 11:05:44,2025-04-26 16:55:59.000,2025-04-23 20:55:59.000,68.0,77.8375
TKT-06767,email,troubleshooting,bluetooth connection,closed,speaker_20wt,12,german,1,0,2024-02-14 13:07:39,2024-02-17 02:10:07.200,2024-02-14 22:10:07.200,52.0,61.04116666666667
TKT-06768,phone,logistics,status of the order,closed,speaker_40wt,4,english,1,0,2023-10-27 08:02:23,2023-10-29 03:22:51.200,2023-10-27 10:52:51.200,40.5,43.34116666666667
TKT-06769,email,product,product consulting / information,closed,on-ear_headphones,5,english,1,0,2023-09-16 02:50:27,2023-09-17 19:22:38.800,2023-09-16 09:22:38.800,34.0,40.53661111111111
TKT-06770,phone,troubleshooting,bluetooth connection,closed,on-ear_headphones,10,english,1,0,2024-07-16 02:56:52,2024-07-17 10:50:21.200,2024-07-16 09:50:21.200,25.0,31.891444444444442
TKT-06771,phone,logistics,lost package,closed,speaker_flagship,7,english,0,0,2023-11-30 23:04:05,2023-12-04 17:12:19.600,2023-12-01 21:12:19.600,68.0,90.13738888888888
TKT-06772,phone,product,product consulting / information,closed,eardrop_headphones,5,english,1,0,2024-11-13 07:12:30,2024-11-14 00:14:47.000,2024-11-13 10:44:47.000,13.5,17.038055555555555
TKT-06773,email,complaint,product complaint,closed,speaker_flagship,5,english,1,0,2023-09-28 10:41:23,2023-10-01 13:03:20.600,2023-09-28 19:33:20.600,65.5,74.366
TKT-06774,chat,rma,replacement,open,speaker_40wt,5,english,0,0,2025-08-04 03:06:31,,,,
TKT-06775,phone,finance,unsuccessful payment,closed,speaker_20wt,7,german,0,0,2023-11-30 08:56:39,2023-12-02 00:17:20.000,2023-11-30 19:47:20.000,28.5,39.344722222222224
TKT-06776,email,rma,replacement,closed,on-ear_headphones,3,english,0,0,2025-07-18 08:24:20,2025-07-20 03:03:10.000,2025-07-18 19:33:10.000,31.5,42.647222222222226
TKT-06777,chat,finance,payment details,closed,on-ear_headphones,7,english,0,0,2025-03-20 12:04:09,2025-03-22 09:38:28.000,2025-03-20 21:08:28.000,36.5,45.57194444444445
TKT-06778,phone,troubleshooting,bluetooth connection,closed,speaker_20wt,12,german,1,0,2024-12-28 10:39:20,2024-12-29 14:18:37.000,2024-12-28 09:48:37.000,28.5,27.654722222222222
TKT-06779,email,rma,return,closed,speaker_20wt,7,french,0,0,2025-06-11 13:02:02,2025-06-15 20:37:07.800,2025-06-11 20:37:07.800,96.0,103.58494444444445
TKT-06780,phone,logistics,status of the order,closed,on-ear_headphones,3,english,1,0,2025-04-17 01:08:16,2025-04-19 09:53:45.200,2025-04-17 09:53:45.200,48.0,56.75811111111111
TKT-06781,chat,complaint,product complaint,closed,speaker_20wt,2,french,1,0,2025-04-14 07:25:19,2025-04-17 15:49:48.000,2025-04-14 19:49:48.000,68.0,80.40805555555555
TKT-06782,chat,product,product consulting / information,closed,amplifier,3,english,1,0,2024-08-12 03:12:14,2024-08-14 07:34:27.000,2024-08-12 21:34:27.000,34.0,52.37027777777778
TKT-06783,email,rma,return,closed,on-ear_headphones,4,english,0,0,2024-01-25 00:18:57,2024-01-29 04:19:14.400,2024-01-25 20:49:14.400,79.5,100.00483333333334
TKT-06784,phone,logistics,status of the order,closed,speaker_20wt,6,german,0,0,2025-02-25 17:07:28,2025-02-26 18:20:52.200,2025-02-25 10:20:52.200,32.0,25.223388888888888
TKT-06785,phone,troubleshooting,power supply,open,speaker_flagship,7,german,0,0,2025-07-19 12:41:37,,,,
TKT-06786,email,troubleshooting,power supply,closed,turntable,3,german,0,0,2025-04-05 07:01:54,2025-04-07 21:47:32.600,2025-04-05 20:17:32.600,49.5,62.76072222222222
TKT-06787,email,troubleshooting,power supply,closed,eardrop_headphones,6,german,0,0,2025-04-22 22:51:14,2025-04-25 14:35:01.200,2025-04-23 10:35:01.200,52.0,63.729777777777784
TKT-06788,email,product,product consulting / information,closed,eardrop_headphones,8,german,0,0,2023-10-02 01:40:45,2023-10-02 19:49:53.400,2023-10-02 09:19:53.400,10.5,18.152333333333335
TKT-06789,email,logistics,status of the order,closed,eardrop_headphones,12,english,1,0,2024-10-04 14:05:31,2024-10-05 07:31:38.400,2024-10-04 10:01:38.400,21.5,17.43538888888889
TKT-06790,email,troubleshooting,bluetooth connection,closed,speaker_20wt,7,french,1,0,2025-02-01 06:42:04,2025-02-03 15:56:18.600,2025-02-01 20:26:18.600,43.5,57.23738888888889
TKT-06791,phone,logistics,status of the order,closed,on-ear_headphones,5,english,1,0,2024-07-02 13:51:50,2024-07-05 16:35:00.400,2024-07-02 20:35:00.400,68.0,74.71955555555556
TKT-06792,email,troubleshooting,sound resolution,closed,eardrop_headphones,10,english,1,0,2025-07-19 02:23:54,2025-07-22 00:10:25.000,2025-07-19 20:10:25.000,52.0,69.77527777777777
TKT-06793,phone,troubleshooting,power supply,closed,on-ear_headphones,11,french,1,0,2025-08-18 21:03:16,2025-08-21 07:51:03.800,2025-08-19 09:51:03.800,46.0,58.796611111111105
TKT-06794,email,product,product consulting / information,closed,eardrop_headphones,3,english,1,0,2025-03-31 03:43:48,2025-04-01 09:59:55.600,2025-03-31 09:59:55.600,24.0,30.26877777777778
TKT-06795,chat,troubleshooting,sound resolution,closed,on-ear_headphones,7,german,0,0,2023-12-29 22:07:49,2023-12-31 06:52:02.800,2023-12-29 19:22:02.800,35.5,32.73716666666667
TKT-06796,email,troubleshooting,sound resolution,new,eardrop_headphones,8,german,0,0,2023-11-24 02:54:38,,,,
TKT-06797,phone,logistics,status of the order,open,eardrop_headphones,8,english,0,0,2024-12-13 07:56:43,,,,
TKT-06798,chat,finance,payment details,closed,eardrop_headphones,5,english,0,0,2024-03-01 11:48:48,2024-03-03 13:55:53.600,2024-03-01 19:55:53.600,42.0,50.11822222222222
TKT-06799,phone,rma,return,closed,eardrop_headphones,10,english,0,0,2025-04-23 06:21:18,2025-04-27 04:02:47.400,2025-04-23 10:02:47.400,90.0,93.6915
TKT-06800,phone,logistics,status of the order,closed,speaker_20wt,5,english,0,0,2023-09-19 00:11:44,2023-09-20 22:54:07.600,2023-09-19 09:54:07.600,37.0,46.70655555555556
TKT-06801,phone,troubleshooting,sound resolution,closed,eardrop_headphones,11,english,1,0,2023-12-29 20:38:48,2024-01-02 00:50:13.200,2023-12-30 20:50:13.200,52.0,76.19033333333334
TKT-06802,phone,troubleshooting,power supply,closed,on-ear_headphones,2,german,1,0,2025-05-21 22:25:40,2025-05-22 20:07:04.000,2025-05-21 20:37:04.000,23.5,21.69
TKT-06803,phone,troubleshooting,power supply,open,on-ear_headphones,2,french,1,0,2024-08-28 10:26:29,,,,
TKT-06804,email,logistics,lost package,closed,amplifier,8,german,1,0,2024-04-20 20:13:57,2024-04-22 06:59:05.200,2024-04-20 09:59:05.200,45.0,34.75227777777778
TKT-06805,chat,complaint,product complaint,closed,eardrop_headphones,5,english,0,0,2025-07-22 21:56:45,2025-07-26 00:46:26.800,2025-07-23 08:16:26.800,64.5,74.82827777777777
TKT-06806,email,finance,unsuccessful payment,closed,speaker_40wt,11,english,0,0,2025-07-14 00:41:56,2025-07-16 10:30:34.800,2025-07-14 10:30:34.800,48.0,57.81077777777777
TKT-06807,email,product,product consulting / information,closed,speaker_40wt,1,english,1,0,2024-12-19 08:23:11,2024-12-21 05:31:45.200,2024-12-19 19:31:45.200,34.0,45.142833333333336
TKT-06808,email,logistics,status of the order,closed,on-ear_headphones,9,german,0,0,2025-01-13 07:38:06,2025-01-15 06:04:23.000,2025-01-13 22:04:23.000,32.0,46.43805555555556
TKT-06809,chat,troubleshooting,power supply,closed,speaker_20wt,1,german,0,0,2024-04-03 08:18:29,2024-04-04 15:11:55.400,2024-04-03 10:11:55.400,29.0,30.890666666666664
TKT-06810,email,finance,payment details,closed,speaker_40wt,10,french,0,0,2023-12-25 12:29:09,2023-12-27 20:00:13.000,2023-12-25 21:00:13.000,47.0,55.51777777777778
TKT-06811,email,rma,return,new,on-ear_headphones,10,german,0,0,2024-01-23 08:29:03,,,,
TKT-06812,phone,logistics,status of the order,closed,amplifier,3,english,0,0,2024-09-09 02:22:25,2024-09-11 22:53:53.800,2024-09-09 20:53:53.800,50.0,68.52466666666666
TKT-06813,chat,rma,return,closed,on-ear_headphones,10,english,0,0,2025-04-11 03:35:50,2025-04-15 16:37:45.400,2025-04-11 09:37:45.400,103.0,109.03205555555556
TKT-06814,email,product,product consulting / information,closed,speaker_40wt,5,english,1,0,2024-05-04 17:52:00,2024-05-05 19:54:30.200,2024-05-04 09:54:30.200,34.0,26.041722222222223
TKT-06815,chat,troubleshooting,bluetooth connection,closed,eardrop_headphones,9,english,1,0,2025-05-06 18:46:11,2025-05-08 00:11:04.200,2025-05-06 10:11:04.200,38.0,29.414777777777775
TKT-06816,email,rma,replacement,closed,eardrop_headphones,2,german,0,0,2024-01-08 06:46:38,2024-01-10 09:40:00.600,2024-01-08 20:40:00.600,37.0,50.889611111111115
TKT-06817,phone,rma,replacement,closed,amplifier,7,english,0,0,2025-06-14 08:11:29,2025-06-17 09:23:38.400,2025-06-14 09:23:38.400,72.0,73.20261111111111
TKT-06818,email,troubleshooting,power supply,closed,eardrop_headphones,3,french,0,0,2024-02-07 01:57:24,2024-02-08 22:47:22.600,2024-02-07 11:17:22.600,35.5,44.83294444444444
TKT-06819,phone,complaint,product complaint,open,eardrop_headphones,11,english,0,1,2024-12-11 02:59:52,,,,
TKT-06820,phone,complaint,product complaint,closed,speaker_20wt,10,english,0,1,2025-05-12 06:21:56,2025-05-15 16:45:31.000,2025-05-12 20:45:31.000,68.0,82.39305555555555
TKT-06821,chat,troubleshooting,sound resolution,closed,amplifier,2,french,0,0,2024-10-07 23:57:54,2024-10-09 22:00:18.000,2024-10-08 09:30:18.000,36.5,46.04
TKT-06822,email,rma,return,closed,eardrop_headphones,4,english,0,0,2025-04-23 07:13:32,2025-04-27 02:18:44.400,2025-04-23 21:18:44.400,77.0,91.08677777777778
TKT-06823,phone,rma,return,closed,eardrop_headphones,3,french,0,0,2024-04-10 23:53:18,2024-04-16 23:01:33.200,2024-04-11 21:01:33.200,122.0,143.13755555555556
TKT-06824,chat,rma,replacement,closed,turntable,12,french,0,0,2025-02-08 22:04:30,2025-02-11 15:35:00.600,2025-02-09 20:35:00.600,43.0,65.5085
TKT-06825,email,rma,return,closed,eardrop_headphones,11,german,0,0,2024-02-05 00:28:29,2024-02-08 21:53:58.400,2024-02-05 19:23:58.400,74.5,93.42483333333334
TKT-06826,phone,product,product consulting / information,closed,amplifier,12,german,1,0,2025-05-30 20:41:51,2025-05-31 03:37:34.800,2025-05-30 09:07:34.800,18.5,6.928833333333333
TKT-06827,phone,troubleshooting,bluetooth connection,closed,speaker_20wt,2,german,1,0,2024-09-12 07:07:07,2024-09-14 08:38:49.800,2024-09-12 09:38:49.800,47.0,49.52855555555555
TKT-06828,chat,troubleshooting,firmware,closed,speaker_40wt,10,french,1,0,2024-02-08 12:48:58,2024-02-10 03:28:29.800,2024-02-08 20:58:29.800,30.5,38.65883333333333
TKT-06829,chat,complaint,product complaint,closed,speaker_20wt,7,french,0,1,2024-02-01 10:52:20,2024-02-03 22:56:25.600,2024-02-01 20:26:25.600,50.5,60.068222222222225
TKT-06830,chat,logistics,status of the order,open,speaker_40wt,5,german,0,0,2025-03-28 11:43:16,,,,
TKT-06831,chat,troubleshooting,power supply,closed,eardrop_headphones,9,english,1,0,2025-02-07 12:41:13,2025-02-08 07:07:15.200,2025-02-07 10:07:15.200,21.0,18.433944444444442
TKT-06832,email,troubleshooting,bluetooth connection,closed,eardrop_headphones,5,german,1,0,2024-05-08 01:05:54,2024-05-10 08:31:54.400,2024-05-08 09:31:54.400,47.0,55.43344444444444
TKT-06833,chat,rma,return,closed,speaker_20wt,2,french,0,0,2024-06-03 12:52:04,2024-06-05 04:47:39.600,2024-06-03 21:17:39.600,31.5,39.92655555555556
TKT-06834,chat,finance,unsuccessful payment,closed,on-ear_headphones,5,english,0,0,2024-05-24 14:56:44,2024-05-26 16:08:12.400,2024-05-24 20:08:12.400,44.0,49.19122222222222
TKT-06835,email,logistics,status of the order,closed,on-ear_headphones,10,german,0,0,2024-05-09 06:24:12,2024-05-12 05:28:33.200,2024-05-09 09:28:33.200,68.0,71.07255555555555
TKT-06836,email,troubleshooting,sound resolution,closed,on-ear_headphones,2,german,1,0,2025-04-30 19:32:17,2025-05-02 06:37:15.800,2025-04-30 09:07:15.800,45.5,35.083
TKT-06837,phone,troubleshooting,power supply,closed,on-ear_headphones,12,english,1,0,2025-08-11 19:08:45,2025-08-13 14:27:24.200,2025-08-12 08:57:24.200,29.5,43.31088888888889
TKT-06838,email,troubleshooting,power supply,closed,eardrop_headphones,4,german,1,0,2024-06-10 18:44:29,2024-06-12 10:12:13.400,2024-06-10 09:42:13.400,48.5,39.46233333333333
TKT-06839,email,rma,replacement,closed,eardrop_headphones,10,english,0,0,2025-01-25 10:46:13,2025-01-28 09:09:14.600,2025-01-25 20:39:14.600,60.5,70.38377777777778
TKT-06840,phone,complaint,service complaint,closed,eardrop_headphones,8,german,0,0,2023-12-11 14:32:58,2023-12-13 10:15:41.200,2023-12-11 20:15:41.200,38.0,43.712
TKT-06841,phone,product,product consulting / information,closed,speaker_20wt,5,french,1,0,2025-08-12 16:10:28,2025-08-13 13:31:57.200,2025-08-12 10:01:57.200,27.5,21.35811111111111
TKT-06842,phone,troubleshooting,power supply,closed,eardrop_headphones,5,german,0,1,2024-04-22 07:14:22,2024-04-23 17:01:54.800,2024-04-22 09:01:54.800,32.0,33.79244444444444
TKT-06843,phone,complaint,product complaint,open,speaker_20wt,5,french,1,0,2024-08-03 10:14:34,,,,
TKT-06844,phone,finance,unsuccessful payment,closed,eardrop_headphones,10,german,0,0,2024-02-08 04:25:47,2024-02-11 06:51:13.200,2024-02-08 19:21:13.200,59.5,74.42394444444444
TKT-06845,phone,finance,payment details,closed,turntable,2,english,0,0,2024-04-25 17:52:56,2024-04-28 01:33:53.800,2024-04-25 21:03:53.800,52.5,55.68272222222222
TKT-06846,chat,rma,replacement,new,eardrop_headphones,12,english,0,0,2024-12-04 08:06:08,,,,
TKT-06847,phone,troubleshooting,power supply,open,eardrop_headphones,10,english,0,0,2024-07-02 16:00:31,,,,
TKT-06848,email,logistics,status of the order,closed,on-ear_headphones,8,english,0,0,2023-09-28 17:10:45,2023-09-29 17:07:10.000,2023-09-28 20:07:10.000,21.0,23.940277777777776
TKT-06849,chat,troubleshooting,power supply,closed,on-ear_headphones,10,german,0,0,2024-04-26 17:00:18,2024-04-28 20:11:05.000,2024-04-26 20:11:05.000,48.0,51.179722222222225
TKT-06850,phone,troubleshooting,power supply,closed,speaker_40wt,5,german,0,0,2024-10-26 23:00:29,2024-10-29 12:48:27.800,2024-10-27 08:48:27.800,52.0,61.79966666666667
TKT-06851,phone,rma,replacement,closed,speaker_40wt,12,german,0,0,2024-03-23 21:24:00,2024-03-26 04:13:52.800,2024-03-24 20:13:52.800,32.0,54.83133333333333
TKT-06852,email,rma,replacement,closed,on-ear_headphones,8,french,0,0,2024-10-18 05:03:54,2024-10-20 20:22:49.200,2024-10-18 11:22:49.200,57.0,63.315333333333335
TKT-06853,phone,product,product consulting / information,closed,speaker_40wt,1,german,1,0,2025-03-15 14:53:49,2025-03-16 07:04:02.200,2025-03-15 20:04:02.200,11.0,16.170333333333332
TKT-06854,email,rma,return,closed,on-ear_headphones,11,german,0,0,2024-03-02 06:41:51,2024-03-06 10:52:05.600,2024-03-02 20:22:05.600,86.5,100.17072222222221
TKT-06855,chat,troubleshooting,power supply,closed,on-ear_headphones,8,english,0,1,2025-03-25 23:10:27,2025-03-28 07:59:26.800,2025-03-26 09:59:26.800,46.0,56.81661111111111
TKT-06856,chat,finance,payment details,open,eardrop_headphones,6,french,0,0,2025-06-24 08:24:30,,,,
TKT-06857,email,troubleshooting,power supply,closed,speaker_40wt,10,french,1,0,2024-06-22 15:24:47,2024-06-24 01:10:34.600,2024-06-22 19:40:34.600,29.5,33.763222222222225
TKT-06858,phone,troubleshooting,power supply,closed,eardrop_headphones,9,german,0,0,2024-07-13 04:05:32,2024-07-14 17:15:10.800,2024-07-13 09:15:10.800,32.0,37.160777777777774
TKT-06859,chat,rma,return,closed,on-ear_headphones,7,german,0,0,2025-05-31 20:31:04,2025-06-05 04:02:37.800,2025-05-31 11:02:37.800,113.0,103.52605555555556
TKT-06860,chat,logistics,status of the order,open,eardrop_headphones,10,french,1,0,2024-05-03 15:57:17,,,,
TKT-06861,phone,complaint,product complaint,closed,turntable,6,french,0,0,2024-06-15 01:43:24,2024-06-17 05:27:01.800,2024-06-15 08:27:01.800,45.0,51.72716666666666
TKT-06862,email,troubleshooting,bluetooth connection,closed,speaker_20wt,10,english,1,0,2025-07-02 09:02:15,2025-07-04 13:24:37.600,2025-07-02 10:54:37.600,50.5,52.37294444444444
TKT-06863,email,troubleshooting,bluetooth connection,closed,speaker_20wt,11,german,0,1,2024-05-07 18:02:16,2024-05-09 23:54:23.000,2024-05-07 19:54:23.000,52.0,53.868611111111115
TKT-06864,chat,complaint,product complaint,closed,eardrop_headphones,5,english,0,0,2024-01-05 08:54:41,2024-01-06 06:35:39.000,2024-01-05 19:35:39.000,11.0,21.682777777777776
TKT-06865,email,product,product consulting / information,closed,amplifier,7,english,1,0,2025-06-07 00:44:37,2025-06-09 04:20:34.600,2025-06-07 18:20:34.600,34.0,51.599333333333334
TKT-06866,email,logistics,status of the order,closed,amplifier,10,german,1,0,2024-06-17 23:57:52,2024-06-21 03:23:47.600,2024-06-18 20:23:47.600,55.0,75.4321111111111
TKT-06867,email,troubleshooting,power supply,closed,on-ear_headphones,5,german,1,0,2025-05-02 05:49:52,2025-05-04 06:09:09.400,2025-05-02 21:39:09.400,32.5,48.3215
TKT-06868,phone,logistics,status of the order,closed,on-ear_headphones,8,french,1,0,2024-11-20 22:58:52,2024-11-24 06:01:58.800,2024-11-21 10:01:58.800,68.0,79.05188888888888
